Date,Open,High,Low,Close,Volume
01/31/2019,463,474,445,451.75,163043
01/30/2019,451,466.5,447.5,456.75,143088
01/29/2019,434.25,449.7475,434.25,437.2475,138069
01/28/2019,419.75,422.5,408,421.5,192667
01/25/2019,442,449,437.75,444.75,79210
01/24/2019,430.25,443,428.25,438.75,107562
01/23/2019,439.4975,440.5,417,429.5,148570
01/22/2019,433.5,438.25,420,436,152820
01/18/2019,435.5,454.5775,429.75,451.25,202017
01/17/2019,417.25,434.25,408.5,428,202616
01/16/2019,422.75,431.75,413,430.5,143965
01/15/2019,414.4975,429.25,414.4975,425.75,115462
01/14/2019,413,421.75,399.25,403,135304
01/11/2019,425,431.5,412.2475,420.25,161440
01/10/2019,419.5,438.25,416,434,164371
01/09/2019,412.75,434.4975,404.25,430.5,262107
01/08/2019,385,393.5,379.75,390.25,139823
01/07/2019,374,391,371.25,374.25,166268
01/04/2019,366.75,382,358.99,367.25,228497
01/03/2019,354.75,355.5,330.75,351.5,146022
01/02/2019,315,360.25,312,344.25,246932
12/31/2018,328.75,334.5,316.75,332.5,163145
12/28/2018,322.75,330,312.5225,322.25,165687
12/27/2018,327.25,330.9375,312.5,330,173864
12/26/2018,305.25,349.75,305,349.5,217372
12/24/2018,324.5,326.25,310,310.75,83323
12/21/2018,334,343.75,327.75,331,125980
12/20/2018,347.25,358,335,341.25,193014
12/19/2018,359,375.5,356.25,362.5,170882
12/18/2018,393.75,394.25,343,349,330086
12/17/2018,430,431.75,394.5,397,202923
12/14/2018,446,446.25,422,426.25,154029
12/13/2018,419,460,417.5,455.75,168353
12/12/2018,445,449.4625,422.75,424.7475,141213
12/11/2018,441.75,446,427.25,434.5,104041
12/10/2018,429,441.25,415.5,419.25,137757
12/07/2018,468,477.25,445.5,448,209542
12/06/2018,428.25,440.095,408,435.75,269743
12/04/2018,460.5,469,452.6675,456.75,172652
12/03/2018,461.25,462.1575,442.5,461.75,228456
11/30/2018,411.75,435.25,402.5,420,320728
11/29/2018,428.25,444.5,422.75,431,165872
11/28/2018,429.75,444.0325,409.75,415.5,324318
11/27/2018,438.5,448.5,413.9375,438.75,196263
11/26/2018,438,446,433,437.25,131970
11/23/2018,433.5,438.5,419,431.75,233669
11/21/2018,488.25,513.25,480.25,488.75,163930
11/20/2018,517.75,524,458.53,468.75,307337
11/19/2018,521.5,549.25,506.0925,544.75,217893
11/16/2018,550.25,559.75,521.5,538.75,148026
11/15/2018,532,547,527.25,532,131364
11/14/2018,534.75,548,523,528.25,135876
11/13/2018,574,579.75,499.875,507.75,409431
11/12/2018,616.5,626.75,576.5,581.5,187885
11/09/2018,595,614,589.055,601,145945
11/08/2018,629.25,635.75,612.5,615.5,166403
11/07/2018,655.25,660,627.75,635,178917
11/06/2018,668,670.5,629.155,647.25,180709
11/05/2018,678.75,687.75,658.5,659.75,91381
11/02/2018,670.5,680.25,656.75,660.75,96952
11/01/2018,715,715.7475,666.25,674.5,116845
10/31/2018,729.5,743.5,707.75,709.5,96166
10/30/2018,721.25,749,718.75,734,75202
10/29/2018,757.25,761.5,736.9325,743.5,62554
10/26/2018,744,770.75,737.75,767.25,70413
10/25/2018,750.75,765.5,747.75,753.25,52660
10/24/2018,757,767.25,736,736.25,70140
10/23/2018,770.25,773.8475,725,738,112791
10/22/2018,797.75,812.5575,786.8175,812,52537
10/19/2018,806,817.75,799.5,809.25,57917
10/18/2018,789.75,812,786.25,791.75,86850
10/17/2018,844.25,845,805,820.75,106827
10/16/2018,847.25,868.5,843,858.75,56876
10/15/2018,849.25,856.75,834,851.5,73153
10/12/2018,852,853.75,827.0375,849,74202
10/11/2018,862,867,825.25,831.75,117137
10/10/2018,926,926.4825,880,881.5,79890
10/09/2018,928.25,941.75,911,931.25,71401
10/08/2018,901.75,918.5,898.5,915.75,59707
10/05/2018,921.5,940.5,907.75,919.75,106138
10/04/2018,958.25,958.4975,907.75,924.25,131016
10/03/2018,938.25,984,919.5,965.25,148345
10/02/2018,949.25,950,934.75,940,79602
10/01/2018,896.75,955.5,891,949.5,128570
09/28/2018,868.5,905,867,899,102267
09/27/2018,870,870.75,857.25,869.5,58036
09/26/2018,860.25,868.25,851.5,854,86879
09/25/2018,876.5,882.5,861.5,871.5,100641
09/24/2018,866.75,881.25,860,870,102003
09/21/2018,840.75,858.75,816.5,836.5,160777
09/20/2018,844.25,846.25,817.5,820,75267
09/19/2018,813,835.75,812.5,835,83859
09/18/2018,807.5,820.75,796.5,807,90100
09/17/2018,797.75,804.75,778.25,783.75,72161
09/14/2018,784.5,809.75,766.5,787.75,92871
09/13/2018,800,806.25,775,785.75,97476
09/12/2018,815.5,838.5,813.25,818,105493
09/11/2018,764,802.25,760.75,798.75,90546
09/10/2018,776,779.25,754.25,758.5,68423
09/07/2018,748,765.7525,742.5,764.75,62403
09/06/2018,782.5,785.5,743.25,765.25,99089
09/05/2018,795.25,801.5,779.5,784.75,64739
09/04/2018,824,825.75,790.5,795.5,92633
08/31/2018,809.75,814.75,801,806.75,40306
08/30/2018,808,820,801.5,811,62926
08/29/2018,790.25,804,783,803,72886
08/28/2018,788.5,788.5,770.5,779.25,50286
08/27/2018,784.75,786.625,777.5,786,51220
08/24/2018,787.75,794.25,770.25,777.5,120676
08/23/2018,755.25,765.75,750.5,762.5,64157
08/22/2018,746.75,765.75,739.75,762,114600
08/21/2018,728.25,730,714.5,716.5,63620
08/20/2018,703,714.25,700,708.25,55856
08/17/2018,716.5,717.3375,695.75,704.25,80217
08/16/2018,693.25,701.5,688.5,699.25,60890
08/15/2018,713.75,713.75,679,688.25,99370
08/14/2018,757.75,757.75,723.745,734.25,69616
08/13/2018,736,740.5,702.75,735.5,93533
08/10/2018,735.5,747.125,734.25,742.75,58754
08/09/2018,732.5,738,721.25,722.75,55360
08/08/2018,754.5,755.5,713.5,725,162177
08/07/2018,781,787.25,772.5,773.5,51547
08/06/2018,778.5,793,767.75,769,85243
08/03/2018,768.5,773,747.75,764,66286
08/02/2018,737.75,780.25,734.75,773.25,68638
08/01/2018,744.75,760,736,746,90065
07/31/2018,777,779,761.75,767.5,64002
07/30/2018,800.5,805.75,792.75,795,55404
07/27/2018,785.5,791.25,757.25,771.25,66379
07/26/2018,774,794.25,773,787.5,73567
07/25/2018,768.25,789,756.5,782.5,89119
07/24/2018,750,774.5,749.75,761.75,68309
07/23/2018,772,780.5,743,747.25,106924
07/20/2018,758,761.75,745.5,753.25,84346
07/19/2018,746.75,769,741.65,750.75,142489
07/18/2018,722.5,749.75,715.25,748.25,123603
07/17/2018,721.75,742.75,715.5,732.5,196573
07/16/2018,760.25,763.5,723.5,732.5,148287
07/13/2018,785.5,811.5,782.5,789.75,101014
07/12/2018,779.75,787.725,755.75,781,126512
07/11/2018,839,855.5,762.25,774.75,206424
07/10/2018,863.25,869.75,850,858.5,54486
07/09/2018,841,851.2475,826.75,851,66749
07/06/2018,809,839.25,807.75,835.75,81472
07/05/2018,841.25,847.5,808.5,819.25,98966
07/03/2018,860,866.75,810.75,828.5,102405
07/02/2018,852.75,852.75,833.75,837.25,81239
06/29/2018,851,865.875,849.75,859.5,85937
06/28/2018,827,854.5,823.75,839,113273
06/27/2018,804.25,834.75,802.91,820.375,123217
06/26/2018,747.75,786.75,734.5,782.25,128214
06/25/2018,747.75,751,730.75,737.75,147205
06/22/2018,732.25,760.7475,722.7475,759.5,229500
06/21/2018,681.25,704.75,677.75,693,91494
06/20/2018,701,711.5375,683.5,694.25,112718
06/19/2018,678.75,690,669.25,684,80523
06/18/2018,685.25,702,680.7475,697,79976
06/15/2018,713.75,714.25,672,672.5,135672
06/14/2018,728,729.25,711.5,722.5,78895
06/13/2018,707,725.25,705,720,98691
06/12/2018,707.25,722,706,711.5,76456
06/11/2018,689,714.5,686.25,707.75,76153
06/08/2018,704.5,712.25,689.5,699.5,77652
06/07/2018,693,709,691.5,706.25,95047
06/06/2018,691,697,671.25,688.25,145058
06/05/2018,674.25,698.5,671.75,694.25,155625
06/04/2018,704.5,707,678.25,684.5,106528
06/01/2018,714.75,726.5,697.9175,698.5,138661
05/31/2018,733.75,755.75,720.75,731.25,158697
05/30/2018,734.25,763,733.5,761,146167
05/29/2018,732.5,736.25,707.25,726,165228
05/25/2018,772.25,772.75,741,745.5,206066
05/24/2018,814.25,827.125,812.25,814,120520
05/23/2018,843.75,848,826.5,840,136048
05/22/2018,856.75,866.75,845.25,846.75,175440
05/21/2018,837.75,859,835.5,857.75,112840
05/18/2018,832,838.75,824.5,831.5,132190
05/17/2018,844.5,853.795,827.25,838.75,158677
05/16/2018,822.5,837,816.5,835.75,127698
05/15/2018,824.75,832.25,810.25,827.25,148235
05/14/2018,816,827.75,815,825.5,105415
05/11/2018,825,831,809.5,811.25,98280
05/10/2018,824.75,832.25,810.525,828.75,123113
05/09/2018,813.5,828.75,813.25,823.75,128462
05/08/2018,804.75,807.5,744.5,791.25,467118
05/07/2018,804.75,817.25,787,794.75,172130
05/04/2018,763.5,796.25,762.75,791.25,124751
05/03/2018,742.5,765.25,736.25,762.5,94742
05/02/2018,733.75,755,730,746,192660
05/01/2018,750.75,751.125,729.2475,740.25,106082
04/30/2018,742.25,784,740.75,762.5,168919
04/27/2018,749.75,761.475,748.25,754.75,71169
04/26/2018,766.5,766.5,748.5,758.5,75132
04/25/2018,749.25,757,734,754.25,102864
04/24/2018,767,782.75,743.25,748,154314
04/23/2018,740.75,775.5,734.5,774.25,132679
04/20/2018,743.75,764,739.75,755.25,90979
04/19/2018,775.25,779.75,750.75,756,105815
04/18/2018,747.25,768.5,740.5,765.75,163921
04/17/2018,703,719.25,699.75,717,66711
04/16/2018,724.75,726,710.75,714.5,62203
04/13/2018,729,740.5,725.25,731.25,79030
04/12/2018,715,729,704.75,726,115855
04/11/2018,705.5,735.5,699.65,720.25,115134
04/10/2018,677,701.75,676.5,699.5,118976
04/09/2018,644,657.25,641.75,650.75,69691
04/06/2018,655.25,659.75,621.405,625.25,97298
04/05/2018,656.25,668.75,649.25,658.5,74327
04/04/2018,630,658.125,626.75,657.5,159891
04/03/2018,653.75,661.5,647.75,657,68693
04/02/2018,674.25,674.25,645.25,649.5,112129
03/29/2018,676.75,693.5,670.75,687.5,76965
03/28/2018,679,690.75,661.25,681.25,118100
03/27/2018,707.25,707.5,680.5,684.5,96513
03/26/2018,701.5,706.5,689.75,699.5,79148
03/23/2018,687.25,709.25,686,707.25,130540
03/22/2018,679,683.25,670.75,672.25,90117
03/21/2018,674.25,699.75,670.5,696.75,133421
03/20/2018,653.75,667.25,649.5,658,109599
03/19/2018,634.75,635.25,616.5,631.75,88737
03/16/2018,614.25,639.5,610.75,633.75,121694
03/15/2018,614,619.25,606.75,612.5,75698
03/14/2018,606.75,612,591.725,606.25,115674
03/13/2018,610,627,594,602,123547
03/12/2018,619.75,622.4625,600.5,614.25,87084
03/09/2018,607,628,605.5,626,112072
03/08/2018,611.5,611.75,586.75,594.25,131518
03/07/2018,628,638.25,598,613.5,159829
03/06/2018,639.75,641.25,629.75,635.25,71139
03/05/2018,611.5,641.25,609.75,637.25,92062
03/02/2018,600.5,615.25,589.25,614.25,109487
03/01/2018,604.75,615.75,589.25,613.75,178814
02/28/2018,651.5,656.25,613,615.5,135751
02/27/2018,665.25,665.5,641.625,645,84157
02/26/2018,653.5,672.5,648.5,667.5,71733
02/23/2018,641,661,639,658.25,71480
02/22/2018,625,647.5,618.4375,638.75,99069
02/21/2018,611.25,623.25,608.25,608.75,63804
02/20/2018,617.75,633.25,613.5,617.25,98528
02/16/2018,602.5,620,598.5,614,134640
02/15/2018,587,611,577,609,134276
02/14/2018,552.75,601,549.5,596.5,163066
02/13/2018,558,571.075,551,566.25,79602
02/12/2018,576.75,587,565,567,110318
02/09/2018,589.25,592.25,543.5,564.5,214736
02/08/2018,620,621.75,586.7525,587.75,150358
02/07/2018,652,659.5,605,614.5,206030
02/06/2018,648.5,667,645.75,649.75,110114
02/05/2018,683.25,687.88,652,656,173058
02/02/2018,692,698.5,671.25,684.5,156138
02/01/2018,689.75,708.5,683.75,705.25,135652
01/31/2018,670,681.25,659,679.5,99183
01/30/2018,674.5,675.25,664,669.25,120396
01/29/2018,693.25,697,682,691.5,83891
01/26/2018,693.25,711.5,692.5,706.5,122852
01/25/2018,710,713,685,687,147998
01/24/2018,675.5,705,672.75,704,146228
01/23/2018,665,680.375,663.25,677.5,97189
01/22/2018,647.5,665.125,643.5,657.75,88281
01/19/2018,648.75,654.75,642.25,652.5,121623
01/18/2018,657.25,665.25,651,656.5,78805
01/17/2018,654,665,651.875,659,63787
01/16/2018,662.5,667.25,648.875,657,90249
01/12/2018,649,669.75,646.525,667.75,92847
01/11/2018,657.25,673.25,651.5,652,186647
01/10/2018,648,651.5,641,648.25,153062
01/09/2018,624.25,645.25,619.25,638.5,160190
01/08/2018,613.75,619.5,609.25,619.5,72223
01/05/2018,608.75,615,603.5,612.5,82838
01/04/2018,615,621.75,612,618.5,120484
01/03/2018,600,615.9975,599.75,615.25,140373
01/02/2018,591,593.25,585.75,590,80631
12/29/2017,586.25,593.25,582.25,586,94676
12/28/2017,576.5,582.25,573,582.25,55794
12/27/2017,578,580.2475,572.25,576.5,85008
12/26/2017,559.75,583.6325,558.5,578.5,208414
12/22/2017,545.25,555.5,544.75,552.25,76850
12/21/2017,540.25,552.875,539,550.5,87295
12/20/2017,541.25,548,535.5,547.25,93464
12/19/2017,535,538,532.345,537.5,67063
12/18/2017,535.75,538.25,524.5,530.75,112835
12/15/2017,533,533.5,525.4975,531,93127
12/14/2017,510.5,529.0025,509.75,528.75,122491
12/13/2017,532,532.75,516.625,519.25,119247
12/12/2017,549.25,549.25,524,530.75,127910
12/11/2017,538.75,546.75,535.75,545.25,99772
12/08/2017,538,540.75,527,534.5,122877
12/07/2017,514.75,523.25,514,520,87493
12/06/2017,528.5,528.71,507.25,508.5,125467
12/05/2017,534.5,545,533.25,540,79553
12/04/2017,541.5,544.5,534.5,536,114389
12/01/2017,552,563.2525,547.125,552.75,183890
11/30/2017,542.5,545,525.25,534.25,252478
11/29/2017,544.5,552.5,523.75,535.5,182167
11/28/2017,543.25,549,540.25,545.75,81211
11/27/2017,552,554,538.75,545,111620
11/24/2017,560.75,565,556.5,563.75,104593
11/22/2017,543.25,548.75,535,546.75,156891
11/21/2017,519.5,532.75,519.5,528,112173
11/20/2017,516.25,518.5,506,517.5,96488
11/17/2017,512,525.375,510,523.75,115024
11/16/2017,499,507.5,495.585,499.75,135424
11/15/2017,499.25,506,494,501,121994
11/14/2017,525,525.0025,499.5,504,147114
11/13/2017,532.25,536.25,521,528,113261
11/10/2017,537,540,525.5,531,112413
11/09/2017,532.25,543.2525,530,535.25,127478
11/08/2017,533.5,550.5,523,530.5,219148
11/07/2017,536.25,541.75,531.75,538.25,96106
11/06/2017,510.75,544.75,509.25,540,226896
11/03/2017,494,511,487,509.5,136033
11/02/2017,485.25,494.5,482.5,493.25,83756
11/01/2017,496.25,498.75,477.75,484.75,160014
10/31/2017,480.5,489.75,479,486.75,95674
10/30/2017,484.5,487.25,475.75,481.75,143418
10/27/2017,455.25,479.5,454.5,478.25,251490
10/26/2017,447.25,457.25,444.25,456.5,125059
10/25/2017,448.75,452.25,443.75,449.5,114343
10/24/2017,448.5,453.75,441,452.75,143902
10/23/2017,447,448.75,439.25,443,100171
10/20/2017,432.25,444.5,432.25,444.25,116591
10/19/2017,437,443.25,435.3375,438.25,99190
10/18/2017,451.25,454,443.5,448.5,132448
10/17/2017,447.75,452.75,436,448.25,143126
10/16/2017,453,453.25,443.5,447,146042
10/13/2017,440.5,442,433.25,438.75,149559
10/12/2017,422.75,432.75,420.25,428,149899
10/11/2017,434.75,440.25,427.25,438.5,99205
10/10/2017,426.25,434.75,424.75,432.75,148863
10/09/2017,412.25,414.5,406.5,409.5,119246
10/06/2017,411,411,403.5,406.75,269080
10/05/2017,421.75,439,421.015,431.25,185682
10/04/2017,425.25,430,415,416,194984
10/03/2017,427.75,431,423.71,425.5,123259
10/02/2017,423.5,429.5,420,427.75,164811
09/29/2017,443.75,448.75,440.25,445.5,114999
09/28/2017,463.5,465.2525,439.5,445.75,220233
09/27/2017,454.25,457.4975,446.75,454,148448
09/26/2017,449,453.5,443,451.25,130136
09/25/2017,439.25,457.75,439.25,457,235835
09/22/2017,427.75,432,425,429.75,73024
09/21/2017,426,432.75,421.19,431.25,129074
09/20/2017,426.25,437.75,421.62,431,265798
09/19/2017,429,430.25,415,419.75,117443
09/18/2017,423.25,427.75,414.1025,424.75,141872
09/15/2017,427,429,423,427.25,118680
09/14/2017,425.25,434.25,420,422,256563
09/13/2017,404.75,416.75,402.75,416.75,232229
09/12/2017,396.75,402,395,400.5,152180
09/11/2017,384.25,399.25,380.75,396.5,193158
09/08/2017,410.25,411.75,384.25,389.75,217118
09/07/2017,409.5,415.25,407.25,412.5,180525
09/06/2017,412.5,417.25,407.5,413.5,211112
09/05/2017,404.5,410.25,402.475,403.25,274004
09/01/2017,384.75,387.875,377.5,387.5,164921
08/31/2017,373.25,389.25,373,384.75,378473
08/30/2017,367.25,376.75,363,364.5,264719
08/29/2017,369.5,373.25,362,371,275542
08/28/2017,384.75,385.2475,365.5,373.5,361572
08/25/2017,385.25,390.75,384.25,389.25,173293
08/24/2017,391,391.75,377.5,387,276556
08/23/2017,388.25,399.5,386.5,397.5,173017
08/22/2017,388.75,394.2525,384.75,388.75,154573
08/21/2017,397.25,399.75,378.5,384.75,228649
08/18/2017,380.25,405.75,374.75,404.25,350469
08/17/2017,371.75,381.25,370.25,378,160117
08/16/2017,390,394,373.5,374.75,282270
08/15/2017,380.5,388.75,378.25,387.5,149439
08/14/2017,406.25,413,385,385.75,259500
08/11/2017,398.5,410.25,394,407,164788
08/10/2017,427.5,428.25,399.9975,400.5,291646
08/09/2017,418.25,420.825,411.125,420,187991
08/08/2017,411,421,409,412.5,174689
08/07/2017,410,418.5,403.5,416.5,219216
08/04/2017,412.25,421.75,406.25,419.25,173998
08/03/2017,426,427.25,407.965,410.5,250987
08/02/2017,414.75,422.25,404.75,420.5,250174
08/01/2017,423,423.6225,400.525,415.75,272032
07/31/2017,421.5,435.5,414.75,433.25,237776
07/28/2017,417,425.25,416.25,423,240725
07/27/2017,410.75,415.5,403.75,413.75,256410
07/26/2017,401,409.5,393,406.75,365975
07/25/2017,384.25,394.5,381.25,393.25,302283
07/24/2017,367.5,371,365.75,369.75,180858
07/21/2017,375.25,375.25,356.5,358.5,360800
07/20/2017,391.25,391.75,376.75,378,211894
07/19/2017,376,387,375.75,384.25,326346
07/18/2017,378,378.5,368,374.25,195605
07/17/2017,374.25,377.525,366.75,366.75,202972
07/14/2017,373,378.5,368.75,377.25,300392
07/13/2017,361.5,370.75,359.5,367.75,207549
07/12/2017,367.75,373.75,352.5,357.25,385023
07/11/2017,340.5,355.7475,339,352.75,211744
07/10/2017,335.5,348.75,334.5,342.25,146022
07/07/2017,346.5,347.5,332.5,340.75,297318
07/06/2017,366.25,375.75,354.735,356,314812
07/05/2017,377.5,378.1475,350.75,352.5,361515
07/03/2017,376,382.75,376,380.5,159565
06/30/2017,359.5,372.5,356.5,371.5,229809
06/29/2017,355,360.75,348.5,351.25,349035
06/28/2017,341.75,351,337.5,350,299568
06/27/2017,334.75,345,333.5,342.25,272328
06/26/2017,326.25,331.75,317.7525,330,200138
06/23/2017,319.75,326.5,316.5,325,190542
06/22/2017,320,327.5,318.345,319,230810
06/21/2017,332.5,341.25,309.055,314.25,521168
06/20/2017,330,333.25,323.25,331.75,363339
06/19/2017,356,358,344.25,345,240748
06/16/2017,355,355,350,353.5,151635
06/15/2017,351.5,353.25,347.75,349,210511
06/14/2017,375.75,380.5,350,353.25,620423
06/13/2017,374.25,382.75,367.4975,381,238375
06/12/2017,382.5,385.75,374.5,375.5,182611
06/09/2017,369.25,377.5,367.5,373,178993
06/08/2017,365.75,376.5,364.5,368.5,216101
06/07/2017,402.75,405.5,369.5,371.5,765782
06/06/2017,394.5,414.75,394.5,413.5,303791
06/05/2017,393.75,401,390.25,399.25,246316
06/02/2017,401.25,410.5775,394.5,405.75,330419
06/01/2017,417,429.25,409.25,410,339996
05/31/2017,415.25,420.035,405,413.5,356758
05/30/2017,431.25,441.7075,427.5,436.5,142045
05/26/2017,428.25,442,424.5,440.25,204767
05/25/2017,461.25,467.75,417.875,421.75,681662
05/24/2017,470.75,479,464.5,469.5,286106
05/23/2017,468.75,473.75,464.5,473.5,227686
05/22/2017,465,469.5,461.25,464,257439
05/19/2017,451.75,460.25,451,458.75,249147
05/18/2017,428.25,444.5,426.25,439.25,243978
05/17/2017,435,443,426.25,434,328768
05/16/2017,436.75,440.5,426,427.25,212831
05/15/2017,441,441.5,429.375,433,306877
05/12/2017,415,416.75,406.25,415,194957
05/11/2017,417.75,421.25,410,413.5,296198
05/10/2017,394.5,413.5,392.75,407.25,458839
05/09/2017,389.25,392,377.25,384.25,278928
05/08/2017,390.75,398.5,380.5,392.25,306155
05/05/2017,376.25,395.75,376,390.5,357905
05/04/2017,399,399.5,373.25,375.25,687596
05/03/2017,415.5,420,407.5,414.75,286283
05/02/2017,433.5,433.5,408.125,413.5,419370
05/01/2017,435,436.595,429.25,432.5,150966
04/28/2017,444.25,447.5,433.25,438.75,210845
04/27/2017,430.5,441.75,423,440.75,376660
04/26/2017,439.5,458.25,438.25,442,318036
04/25/2017,439.25,452,435.25,450.5,270082
04/24/2017,444.75,446.25,438.07,441.5,216490
04/21/2017,467.75,467.75,441,446.75,374555
04/20/2017,470.5,478.75,464.75,467,300573
04/19/2017,511.25,513.5,464.75,474,451374
04/18/2017,509.25,517.75,503.25,512.75,171151
04/17/2017,520.25,522.25,512.5,513.5,145762
04/13/2017,525,526.75,518,520.25,212770
04/12/2017,530,533,515.5025,518.5,246740
04/11/2017,520.25,527.25,513.5,522.75,289520
04/10/2017,515.25,521.5,512,520.25,217330
04/07/2017,498,505.5,496.25,503.5,189160
04/06/2017,492,496.5,490.5,494.25,136513
04/05/2017,494.25,497.75,476.435,479,333889
04/04/2017,474.5,484,471.5,482,198849
04/03/2017,473,474.75,464.75,467.5,166200
03/31/2017,464.5,477.5,464,475.5,240293
03/30/2017,461,471.25,458,469,325743
03/29/2017,435.75,454.25,435.5,451.5,293184
03/28/2017,430.5,440,428.25,433.25,209497
03/27/2017,414.25,424.25,411,423.25,200386
03/24/2017,424.5,428.7475,419.125,428.25,160840
03/23/2017,424.25,426.25,419.83,422,168115
03/22/2017,422,432.9825,410.5,430.25,329868
03/21/2017,446.5,449.25,427,430.75,335390
03/20/2017,442.5,451.75,439.5,444.32,229479
03/17/2017,456.75,457,448,450.25,216457
03/16/2017,453.75,454.5,445.5,452,324605
03/15/2017,446.75,455.5,441.75,452.25,599095
03/14/2017,430,438.75,422.25,437.5,512235
03/13/2017,445.75,450,440,444.5,293059
03/10/2017,466.25,466.25,443,446.25,526584
03/09/2017,470.75,472,448.5,468.25,599455
03/08/2017,522,530.825,475.75,480.25,751978
03/07/2017,546.25,546.5125,534.75,535,205313
03/06/2017,540.375,543.5,533,537.25,254550
03/03/2017,528,539.5,527,536.75,275037
03/02/2017,530,537.25,524.25,526.25,501586
03/01/2017,557.5,560.4975,547,548.25,318016
02/28/2017,542.75,553,536,552.5,462416
02/27/2017,560.25,561.25,551,552.75,179461
02/24/2017,549.5,555.25,549,551,197313
02/23/2017,563.75,568.25,553.5,556.75,387869
02/22/2017,542.75,544.5,537.5,542.5,317748
02/21/2017,566,566,554.5,557,326017
02/17/2017,537.75,546.75,537,545.25,250513
02/16/2017,549.75,550.75,533.5,546.5,385491
02/15/2017,540.75,551.75,539,542,307906
02/14/2017,554.75,555,542.8175,545.5,263428
02/13/2017,545.25,547.6625,538,541,250736
02/10/2017,559.5,564.25,555.5,558.75,422229
02/09/2017,545.75,546.5925,537.9875,542.5,323056
02/08/2017,521.5,537,514.25,532,446697
02/07/2017,529.5,531.705,520.25,529.25,574242
02/06/2017,559.75,562.25,542.75,547.5,377326
02/03/2017,557.25,569.5,555.045,561.75,223071
02/02/2017,565.25,567.25,551.75,560,259280
02/01/2017,551,563.125,542,556.25,397540
01/31/2017,548,556,537.355,541.25,292647
01/30/2017,544.5,544.5,533,538.25,211168
01/27/2017,548.75,553.25,536.25,548.5,333792
01/26/2017,553.25,566.5,551.5,561.25,377461
01/25/2017,539,554.75,537,541.75,299714
01/24/2017,546,556.5,545.5,546,256325
01/23/2017,531.5,547,531.195,541.25,286287
01/20/2017,555,558.5,547.5,548,336803
01/19/2017,534.5,538.5,521.5,528.75,295286
01/18/2017,529.75,547,520,528,452962
01/17/2017,570,571.25,550.25,552.25,250287
01/13/2017,554.75,562.75,547.75,552.5,209532
01/12/2017,569.75,571.75,558,563.75,322523
01/11/2017,532,558,519,548,314518
01/10/2017,548,548.995,519.5,521,265943
01/09/2017,564,564,541.5,544,311234
01/06/2017,586,591.5,573,579.5,148271
01/05/2017,582.5,591,563,580.5,229744
01/04/2017,556.5,575.5,551,570.5,185584
01/03/2017,610.5,612,550,558,406212
12/30/2016,579.5,584.5,577.5,584,131435
12/29/2016,588,593.055,580.5,584.5,121446
12/28/2016,589.5,595.5,585.5,586.5,146277
12/27/2016,576.5,590,576.5,584,130479
12/23/2016,559,569.5,557,568.5,93674
12/22/2016,562.5,571,559.5,559.5,105699
12/21/2016,576,578,553.55,557.5,180788
12/20/2016,579,583,570,573.5,167016
12/19/2016,565,571.5,559.5,561,145276
12/16/2016,558.5,571,554.005,567.5,187337
12/15/2016,535,558.5,533.75,551.5,222033
12/14/2016,571.5,586,546,548.5,367947
12/13/2016,592.5,593,574.9,584.5,416837
12/12/2016,601.25,605.5,571.25,574.5,476379
12/09/2016,556.5,559,550.5,556.5,237339
12/08/2016,530,544.5,522.5,543.5,281288
12/07/2016,531.5,539.75,521.5,524.5,370478
12/06/2016,537,550,533,542.5,225371
12/05/2016,575,576.5,549,550,281912
12/02/2016,555,564.5,546.5,560.5,296505
12/01/2016,547,565.5,541.5,545,490166
11/30/2016,489,525,488.5,509,739820
11/29/2016,439,444,427.5,436,372877
11/28/2016,473,483.9,462,469.5,257507
11/25/2016,476.5,480.5,456,461.5,174951
11/23/2016,485,501.5,481.5,492.5,165854
11/22/2016,497.25,504.5,475.5,488.5,293717
11/21/2016,486,502.5,482,500,307317
11/18/2016,454,461.75,442.5,459.5,182977
11/17/2016,470.5,475,442.5,443.5,167831
11/16/2016,457,472.965,446,453,155326
11/15/2016,440.5,467,440.5,462.5,212479
11/14/2016,411,423.5,396,423,213653
11/11/2016,423.25,424.75,411,415,164942
11/10/2016,442.5,451.825,438.25,439,145536
11/09/2016,446,466.45,438,459,204656
11/08/2016,438.75,454.5,435.5,442,106648
11/07/2016,439,447,429.5,446.5,137237
11/04/2016,430.5,444,419.5,431.5,235783
11/03/2016,454.5,457.5,435.25,441.5,184151
11/02/2016,465,474,446.5,458,273054
11/01/2016,492.5,495.65,471.5,485,144644
10/31/2016,510.5,513.5,480.5,481,205635
10/28/2016,535.5,547,519.5,526,148658
10/27/2016,546.5,554,538.25,545,87952
10/26/2016,533,555,529,535,162600
10/25/2016,559,566,548,550.5,101647
10/24/2016,559,568.5,545.5,566.5,119042
10/21/2016,564,573,557,571.5,90670
10/20/2016,570,575,561,564.5,88463
10/19/2016,578,599.5,577,586.5,117910
10/18/2016,570.5,572,555.25,567,67918
10/17/2016,565,565.705,551,559,77160
10/14/2016,570.5,572,558.31,567.5,88804
10/13/2016,565,573.5,547.165,571.5,130689
10/12/2016,569.5,571.5,559.535,566.5,113619
10/11/2016,591.5,596.5,570.5,580.5,128135
10/10/2016,575.5,599,575,588.5,133151
10/07/2016,572,573.58,550,555.5,164542
10/06/2016,570.75,576.56,561.705,575,135344
